Lab_Number,sample_description,parser_output,prediction,ground_truth
P2417393,"Zawartość cząstek zużyciowych mieści się w akceptowalnym zakresie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell Sport Plus 4. Nie stwierdzono niepokojącego zanieczyszczenia oleju.

Zalecenia i wnioski:

Zalecana jest obserwacja zmian w kolejnym badaniu zgodnie z przyjętym harmonogramem.","{""metale_zużyciowe"": ""w_akceptowalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2417410,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie typowym dla oleju wielosezonowego. Liczba zasadowa na wysokim, bezpiecznym poziomie. Własności dyspergujące w normie. Temperatura zapłonu na bezpiecznym poziomie. Zawartość cząstek zużyciowych wzrosła lekko w porównaniu do poprzedniego badania, mieści się w dopuszczalnym zakresie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków sugerujących zanieczyszczenie oleju płynem chłodniczym. Zawartość wody w normie. W analizie chromatografii gazowej stwierdzono lekko podwyższoną zawartość komponentów ON.  

Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji. Zalecana jest obserwacja zmian w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""podniesiony"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""olej_napędowy"": ""lekko_podniesiony""}",0,W NORMIE
P2417599,"Oznaczona lepkość obniżona dla oleju klasy SAE 40. Rezerwa alkaliczna na bezpiecznym poziomie. Parametr i-pH w normie. Temperatura zapłonu w normie. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5µm) w normie. Indeks PQ, informujący o magnetycznych ferrocząstkach (niezależnie od rozmiaru cząstek) w normie. Własności dyspergujące w normie. Zawartość paliwa podwyższona.

Zalecenia i wnioski:

Olej nie kwalifikuje się do dalszej eksploatacji - proszę wymienić olej na świeży. Proszę przeprowadzić inspekcję układu doprowadzania paliwa. Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""obniżony"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym"", ""ph"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""paliwo"": ""podniesiony""}",2,W NORMIE
P2417737,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2418073,"Lepkość poniżej zakresu typowego dla zdeklarowanej w druku próbki klasy SAE 40, mieści się w zakresie typowym dla klasy SAE 30. Wskaźnik lepkości na poziomie oczekiwanym. Widmo w podczerwieni sugeruje, że w eksploatacji jest olej CAT DEO 10W-30. Temperatura zapłonu na bezpiecznym poziomie. Liczba zasadowa w bezpiecznym zakresie. Zawartość potasu uległa znaczącej poprawie w porównaniu do poprzedniej analizy. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o obecności płynu chłodniczego w dostarczonej próbce. Zawartość cząstek metalicznych (badanie pierwiastków, cząstki o rozmiarach mniejszych niż 5µm) mieści się w dopuszczalnym zakresie (zawartość glinu uległa znaczącej poprawie w porównaniu do poprzedniej analizy). Własności dyspergujące w normie. W badaniu chromatografii gazowej stwierdzono lekko podwyższoną zawartość komponentów ON.

Zalecenia i wnioski:

Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""poniżej_typowego"", ""wskaźnik_lepkości"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""glin"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""olej_napędowy"": ""lekko_podniesiony""}",0,W NORMIE
P2418329,"Zawartość dodatków bliska wartości oczekiwanej. Lepkość zgodna z klasą SAE 40. Widmo podczerwieni FTIR obniżone przez zawartość sadzy, jest to typowe dla silników diesla. Brak charakterystycznych pasm świadczących o zanieczyszczeniu płynem chłodniczym. Temperatura zapłonu w normie. Zawartość paliwa lekko podniesiona. Liczba zasadowa w zakresie akceptowalnym. Własności dyspergujące obniżone. Zawartość wody w oleju na poziomie akceptowalnym. Nie stwierdzono podniesionej zawartości zanieczyszczeń oznaczonych w badaniu pierwiastków (cząstki <5 mikronów). Poziom metalicznych produktów zużycia oznaczonych w badaniu pierwiastków (cząstki <5 mikronów) w normie. Indeks PQ, informujący o zawartości cząstek ferromagnetycznych (niezależnie od ich rozmiaru) w prawidłowym zakresie. 

Zalecenia i wnioski:

Obserwować trend w kolejnych badaniach. Następną analizę przeprowadzić zgodnie z harmonogramem diagnostyki. ","{""sadza"": ""obniżony"", ""temperatura_zapłonu"": ""w_normie"", ""paliwo"": ""lekko_podniesiony"", ""liczba_zasadowa"": ""w_akceptowalnym_zakresie"", ""woda"": ""w_akceptowalnym_zakresie"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P2419234,"Zawartość cząstek zużyciowych mieści się w akceptowalnym zakresie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell W15W-50. Nie stwierdzono niepokojącego zanieczyszczenia oleju.

Zalecenia i wnioski:

Zalecana jest obserwacja zmian w kolejnym badaniu zgodnie z przyjętym harmonogramem.","{""metale_zużyciowe"": ""w_akceptowalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2419405,"Oznaczona lepkość lekko obniżona. Temperatura zapłonu w normie. Zawartość wody w normie. Indeks PQ, informujący o ferromagnetycznych cząstkach (niezależnie od rozmiaru) w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach<5um) w normie. Zawartość paliwa podwyższona. Własności dyspergujące w normie. Liczba zasadowa na dobrym, wysokim poziomie.

Zalecenia i wnioski:

Obserwować zmiany trendu w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""lekko_obniżony"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony""}",0,W NORMIE
P2419625,"Zawartość cząstek zużyciowych na dopuszczalnym poziomie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Oznaczony pakiet dodatków jest typowy dla oleju AeroShell Sport Plus 4. Nie stwierdzono niepokojącego zanieczyszczenia oleju.



Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki. ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2419626,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2420087,"Lepkość zgodna dla klasy SAE 40. Widmo podczerwieni FTIR obniżone względem referencji, co jest typowe dla silników diesla. Zawartość paliwa w normie. Liczba zasadowa bliska referencji. Własności dyspergujące prawidłowe. Zawartość wody w niskim jak dla olejów silnikowych zakresie. Temperatura zapłonu w normie. Zawartość zanieczyszczeń oznaczonych w badaniu pierwiastków (cząstki <5 mikronów) w zakresie prawidłowym. Poziom cząstek metalicznych (<5 mikronów) oznaczonych w badaniu pierwiastków w zakresie akceptowalnym, rosnący trend miedzi. 

Wnioski i zalecenia:

Obserwować trend w kolejnych badaniach. Następną analizę przeprowadzić zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""paliwo"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""miedź"": ""podniesiony"", ""metale_zużyciowe"": ""podniesiony""}",0,W NORMIE
P2420531,"Lepkość zgodna dla klasy SAE 40. Widmo podczerwieni FITR obniżone, co jest typowe dla silników diesla. Temperatura zapłonu w zakresie dopuszczalnym. Liczba zasadowa w normie. Zawartość wody w niskim jak dla olejów silnikowych zakresie. Własności dyspergujące prawidłowe. Zawartość zanieczyszczeń (cząstki <5 mikronów) oznaczonych w badaniu pierwiastków w normie, sód w trendzie rosnącym. Poziom metalicznych produktów zużycia (cząstki <5 mikronów) oznaczonych w badaniu pierwiastków w zakresie dopuszczalnym, rosnący trend glinu. Indeks PQ, informujący o zawartości cząstek ferromagnetycznych (bez względu na rozmiar) w normie.

Wnioski i zalecenia:

Obserwować trend w kolejnych badaniach. Następną analizę przeprowadzić zgodnie z harmonogramem diagnostyki. ","{""temperatura_zapłonu"": ""w_dopuszczalnym_zakresie"", ""liczba_zasadowa"": ""w_normie"", ""glin"": ""podniesiony"", ""metale_zużyciowe"": ""podniesiony"", ""pq_indeks"": ""w_normie""}",1,W NORMIE
P2420921,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie oczekiwanym dla oleju wielosezonowego. Liczba zasadowa na bezpiecznym poziomie. Własności dyspergujące w normie. Temperatura zapłonu na bezpiecznym poziomie. W porównaniu do poprzedniej analizy stwierdzono jedynie nieznaczny przyrost zawartości cząstek zużyciowych. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących  zanieczyszczenie oleju płynem chłodniczym. Zawartość ON lekko podwyższona. Zawartość wody w normie.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""podniesiony"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""olej_napędowy"": ""lekko_podniesiony"", ""woda"": ""w_normie""}",2,W NORMIE
P2421090,"Lepkość lekko obniżona dla oleju klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Własności dyspergujące w normie. Zawartość cząstek zużyciowych (oznaczonych w badaniu pierwiastków, cząstki <5µm) w normie. Zawartość stałych zanieczyszczeń w normie. Lekko podwyższona zawartość krzemu, co może mieć związek z zanieczyszczeniem mineralnym spoza układu. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym. Zawartość paliwa oznaczona w badaniu chromatografii gazowej w normie.

Zalecenia i wnioski:

Ze względu na lekko obniżoną lepkość zaleca się przysłać kolejną próbkę do badania za około 500 mth. Proszę obserwować zmiany w następnej analizie. ","{""lepkość"": ""lekko_obniżony"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_normie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""paliwo"": ""w_normie""}",0,W NORMIE
P2421606,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell W15W-50. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2421831,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Podwyższony poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell Sport Plus 4. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2501387,"Lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie typowym dla oleju wielosezonowego. Liczba zasadowa na wysokim, bezpiecznym poziomie. Własności dyspergujące w normie. Temperatura zapłonu na bezpiecznym poziomie. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym. Na widmie w podczerwieni nie stwierdzono zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. Zawartość wody w normie. W badaniu chromatografii gazowej stwierdzono lekko podwyższoną zawartość komponentów ON, jednak bez korelacji ze znaczącym obniżeniem lepkości lub temp. zapłonu.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji. Zalecana jest obserwacja zmian w kolejnych badaniach zgodnie z przyjętym harmonogramem.","{""lepkość"": ""lekko_podniesiony"", ""wskaźnik_lepkości"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""olej_napędowy"": ""lekko_podniesiony""}",0,W NORMIE
P2501672,"Lepkość zgodna dla oleju klasy SAE 40. Temperatura zapłonu w normie. Zawartość wody w zakresie prawidłowym. Zawartość paliwa w oleju na bezpiecznym poziomie. Liczba zasadowa  w normie. Widmo podczerwieni FTIR nieczytelne, ze względu na obecność sadzy. Jest to typowe dla silników diesla. Własności dyspergujące prawidłowe. Poziom metalicznych cząstek zużyciowych (<5 mikronów) oznaczonych w badaniu pierwiastków w zakresie dopuszczalnym, rosnący trend zawartości żelaza i glinu. Indeks PQ, informujący o zawartości cząstek ferromagnetycznych (niezależnie od rozmiaru cząstek) w normie.

Wnioski i zalecenia:

Obserwować trend w kolejnych badaniach. Następną analizę przeprowadzić zgodnie z harmonogramem diagnostyki. ","{""temperatura_zapłonu"": ""w_normie"", ""paliwo"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_normie"", ""żelazo"": ""podniesiony"", ""glin"": ""podniesiony"", ""metale_zużyciowe"": ""podniesiony"", ""pq_indeks"": ""w_normie""}",0,W NORMIE
P2507618,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5µm) w normie, przy mniejszej ilości przepracowanych godzin. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki oleju jednak przynajmniej po 25 godzinach pracy silnika.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
