Lab_Number,sample_description,parser_output,prediction,ground_truth
P2419185,"Lepkość w zakresie typowym klasy SAE 50. Wskaźnik lepkości lekko  poniżej wartości oczekiwanej. Temperatura zapłonu w zakresie granicznym. Oznaczony pakiet dodatków odbiega od posiadanej przez nas referencji oleju Orlen Oil Platinium Ultor Diesel 20W-50, może wskazywać, że w eksploatacji jest olej innego typu lub mieszanina olejów lub/i oznaczone bor oraz molibden mogą być pochodną zanieczyszczenia oleju płynem chłodniczym. Na widmie w podczerwieni nie stwierdzono zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. Zawartość cząstek zużyciowych oznaczona w badaniu pierwiastków (cząstki <5µm) na dopuszczalnym poziomie. Podwyższony indeks PQ informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar. Zawartość wody w normie. Liczba zasadowa na bezpiecznym poziomie. Własności dyspergujące w normie. W badaniu chromatografii gazowej stwierdzono podwyższoną zawartość komponentów ON. 



Zalecenia i wnioski:

Podwyższony indeks PQ, bez korelacji z oznaczeniem zawartości pierwiastków, może wskazywać na wysoką dynamikę procesów zużycia w obrębie układu olejowego lub może mieć związek z procedurą poboru próbki. Wskazany jest pilny pobór próbki kontrolnej w celu weryfikacji rezultatu analizy. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_granicznym"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""pq_indeks"": ""podniesiony"", ""woda"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""olej_napędowy"": ""podniesiony""}",2,UWAGA
P2419310,"Oznaczona lepkość w zakresie granicznym dla oleju klasy SAE 40. Liczba zasadowa w normie. Temperatura zapłonu w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5µm) w normie. Zawartość paliwa w normie. Własności dyspergujące w normie. Zawartość wody w normie. 
Zalecenia i wnioski:
Przeprowadzić kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_zakresie_granicznym"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
P2419311,"Oznaczona lepkość w zakresie granicznym dla oleju klasy SAE 40. Liczba zasadowa w normie. Temperatura zapłonu w normie. Zawartość miedzi w dopuszczalnym limicie. Zawartość pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5µm) w normie. Zawartość paliwa w normie. Własności dyspergujące w normie. Zawartość wody w normie. 
Zalecenia i wnioski:
Przeprowadzić kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_zakresie_granicznym"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""miedź"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""w_normie"", ""woda"": ""w_normie""}",1,W NORMIE
P2419405,"Oznaczona lepkość lekko obniżona. Temperatura zapłonu w normie. Zawartość wody w normie. Indeks PQ, informujący o ferromagnetycznych cząstkach (niezależnie od rozmiaru) w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach<5um) w normie. Zawartość paliwa podwyższona. Własności dyspergujące w normie. Liczba zasadowa na dobrym, wysokim poziomie.

Zalecenia i wnioski:

Obserwować zmiany trendu w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""lekko_obniżony"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony""}",0,W NORMIE
P2419647,"Lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie oczekiwanym dla oleju wielosezonowego. Liczba zasadowa na wysokim, bezpiecznym poziomie. Temperatura zapłonu na dopuszczalnym poziomie. Czytelność widma w podczerwieni pogorszona ze względu na zawartość sadzy. Zawartość boru oraz molibdenu podwyższona, trend rosnący - możliwe pochodzenie to zanieczyszczenie oleju płynem chłodniczym. Zawartość metalicznych produktów zużycia oznaczona w badaniu pierwiastków (cząstki o rozmiarach <5µm) na dopuszczalnym poziomie. Zawartość wody w normie. Podwyższona zawartość stałych zanieczyszczeń (oznaczona na sączku membranowym). Własności dyspergujące w normie, jednak indeks zanieczyszczeń jest znacznie podwyższony. W badaniu chromatografii gazowej stwierdzono podwyższoną zawartość komponentów ON. 



Zalecenia i wnioski:

Wskazana jest wymiana filtru oleju, wskazana jest obserwacja zmian w kolejnym badaniu nie później niż po kolejnych 500mth.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_dopuszczalnym_zakresie"", ""sadza"": ""pogorszony"", ""płyn_chłodniczy"": ""podniesiony"", ""bor"": ""podniesiony"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""woda"": ""w_normie"", ""zanieczyszczenia_stałe"": ""podniesiony"", ""własności_filtrujące"": ""podniesiony"", ""olej_napędowy"": ""podniesiony""}",1,UWAGA
P2419648,"Lepkość w zakresie granicznym klasy SAE 40. Wskaźnik lepkości na poziomie oczekiwanym. Temperatura zapłonu obniżona. Liczba zasadowa na bezpiecznym poziomie. Własności dyspergujące w normie. Zawartość stałych zanieczyszczeń znacznie podwyższona, skokowy przyrost parametru w porównaniu do poprzedniego badania. Zawartość miedzi (oznaczona w badaniu pierwiastków, cząstki <5µm) podwyższona.  Zawartość pozostałych oznaczonych pierwiastków zużyciowych na dopuszczalnym poziomie. Indeks PQ (informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar) w normie. Zawartość wody lekko podwyższona. Podwyższona zawartość potasu, lekko podwyższona zawartość sodu oraz boru - trend rosnący. Czytelność widma w podczerwieni jest pogorszona ze względu na zawartość sadzy. W badaniu chromatografii gazowej stwierdzono podwyższoną zawartość komponentów ON.



Zalecenia i wnioski:

Wskazana jest wymiana oleju na świeży, kontrola stanu układu chłodzenia. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących. ","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""temperatura_zapłonu"": ""obniżony"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""zanieczyszczenia_stałe"": ""podniesiony"", ""miedź"": ""podniesiony"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""pq_indeks"": ""w_normie"", ""woda"": ""lekko_podniesiony"", ""sód"": ""podniesiony"", ""potas"": ""podniesiony"", ""bor"": ""podniesiony"", ""sadza"": ""pogorszony"", ""olej_napędowy"": ""podniesiony""}",2,UWAGA
P2420006,"Lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości lekko powyżej poziomu oczekiwanego dla oleju jednosezonowego. Liczba zasadowa na wysokim, bezpiecznym poziomie. Własności dyspergujące w normie. Oznaczony pakiet dodatków odbiega od posiadanej przez nas referencji oleju świeżego Shell Caprinus HPD 40, sugeruje zmieszanie z olejem innego typu. Temperatura zapłonu na bezpiecznym poziomie. Zawartość pierwiastków zużyciowych na akceptowalnym poziomie. Lekko podwyższona zawartość sodu oraz potasu, prawdopodobnie jest to pochodna zanieczyszczenia oleju płynem chłodniczym i/lub pyłem z otoczenia. Czytelność widma w podczerwieni pogorszona ze względu na zawartość sadzy, jednak na widmie stwierdzono charakterystyczne pasma świadczące o zanieczyszczeniu oleju płynem chłodniczym. Zawartość wody podwyższona. W analizie chromatografii gazowej nie stwierdzono niepokojąco podwyższonej zawartości komponentów ON.  













Zalecenia i wnioski:

Wskazana jest kontrola stanu układu chłodzenia silnika. Olej nie kwalifikuje się do dalszej eksploatacji. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_akceptowalnym_zakresie"", ""płyn_chłodniczy"": ""lekko_podniesiony"", ""sód"": ""lekko_podniesiony"", ""potas"": ""lekko_podniesiony"", ""sadza"": ""pogorszony"", ""woda"": ""podniesiony"", ""olej_napędowy"": ""brak_wykrycia""}",2,UWAGA
P2420424,"Oznaczona lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości jest typowy dla olejów wielosezonowych. Liczba zasadowa na dopuszczalnym poziomie. Własności dyspergujące w normie, jednak indeks zanieczyszczeń jest znacznie podwyższony. Temperatura zapłonu na akceptowalnym poziomie. Zawartość cząstek zużyciowych (oznaczona w badaniu pierwiastków, cząstki o rozmiarach <5µm) na dopuszczalnym poziomie. Indeks PQ (informujący o zawartości cząstek ferromagnetycznych niezależnie od rozmiaru) w normie. Widmo w podczerwieni nieczytelne ze względu na zawartość sadzy. Zawartość boru, sodu i potasu w trendzie rosnącym, sugeruje zanieczyszczenie oleju płynem chłodniczym. Zawartość wody w normie. Zawartość stałych zanieczyszczeń (oznaczona metodą wagową na membranie filtracyjnej 0,8µm) lekko podwyższona. W badaniu chromatografii gazowej stwierdzono podwyższoną zawartość komponentów ON. 



Zalecenia i wnioski:

Zalecana jest kontrola stanu układu chłodzenia, wymiana oleju na świeży. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących. ","{""lepkość"": ""w_normie"", ""liczba_zasadowa"": ""w_dopuszczalnym_zakresie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""pq_indeks"": ""w_normie"", ""płyn_chłodniczy"": ""podniesiony"", ""sód"": ""podniesiony"", ""potas"": ""podniesiony"", ""bor"": ""podniesiony"", ""woda"": ""w_normie"", ""zanieczyszczenia_stałe"": ""lekko_podniesiony"", ""własności_filtrujące"": ""lekko_podniesiony"", ""olej_napędowy"": ""podniesiony""}",1,UWAGA
P2420612,"Lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w normie. Klasa czystości pogorszona, jednak jest to typowe dla oleju silnikowego pochodzącego z eksploatacji. Zawartość wody w normie. Indeks PQ w normie. Skłonność do pienienia w normie. Rezerwa alkaliczna na bezpiecznym poziomie.

Zalecenia i wnioski:

Wykonać kolejne badanie zgodnie z przyjętym harmonogramem. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""pienienie"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym""}",0,W NORMIE
P2420619,"Lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w normie. Klasa czystości pogorszona, jednak jest to typowe dla oleju silnikowego pochodzącego z eksploatacji. Zawartość wody w normie. Indeks PQ w normie. Skłonność do pienienia w normie. Rezerwa alkaliczna na bezpiecznym poziomie.

Zalecenia i wnioski:

Wykonać kolejne badanie zgodnie z przyjętym harmonogramem. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""pienienie"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym""}",0,W NORMIE
P2420620,"Lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w normie. Klasa czystości pogorszona, jednak jest to typowe dla oleju silnikowego pochodzącego z eksploatacji. Zawartość wody w normie. Indeks PQ w normie. Skłonność do pienienia w normie. Rezerwa alkaliczna na bezpiecznym poziomie.

Zalecenia i wnioski:

Wykonać kolejne badanie zgodnie z przyjętym harmonogramem. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""pienienie"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym""}",0,W NORMIE
P2420893,"Oznaczona lepkość wskazuje na olej klasy SAE 20. Rezerwa alkaliczna (wzajemna korelacja liczby zasadowej i liczby kwasowej) uległa wyczerpaniu. Parametr i-pH obniżony. Zawartość krzemu podwyższona. Temperatura zapłonu w normie. Zawartość wody w normie. Zawartość manganu wyraźnie podwyższona. Zawartość żelaza podwyższona. Poziom pozostałych metalicznych produktów zużycia w normie. Indeks PQ w normie. Zawartość paliwa lekko podwyższona. Własności dyspergujące w normie.
Zalecenia i wnioski:
Olej należy wymienić na świeży jeżeli jeszcze to nie nastąpiło. Obserwować zmiany trendu w następnej analizie. Przeprowadzić kolejne badanie po przejechaniu 15000 km.","{""lepkość"": ""w_normie"", ""ph"": ""obniżony"", ""krzem"": ""podniesiony"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""żelazo"": ""podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""paliwo"": ""lekko_podniesiony""}",1,UWAGA
P2420921,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie oczekiwanym dla oleju wielosezonowego. Liczba zasadowa na bezpiecznym poziomie. Własności dyspergujące w normie. Temperatura zapłonu na bezpiecznym poziomie. W porównaniu do poprzedniej analizy stwierdzono jedynie nieznaczny przyrost zawartości cząstek zużyciowych. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących  zanieczyszczenie oleju płynem chłodniczym. Zawartość ON lekko podwyższona. Zawartość wody w normie.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""podniesiony"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""olej_napędowy"": ""lekko_podniesiony"", ""woda"": ""w_normie""}",2,W NORMIE
P2421090,"Lepkość lekko obniżona dla oleju klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Własności dyspergujące w normie. Zawartość cząstek zużyciowych (oznaczonych w badaniu pierwiastków, cząstki <5µm) w normie. Zawartość stałych zanieczyszczeń w normie. Lekko podwyższona zawartość krzemu, co może mieć związek z zanieczyszczeniem mineralnym spoza układu. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym. Zawartość paliwa oznaczona w badaniu chromatografii gazowej w normie.

Zalecenia i wnioski:

Ze względu na lekko obniżoną lepkość zaleca się przysłać kolejną próbkę do badania za około 500 mth. Proszę obserwować zmiany w następnej analizie. ","{""lepkość"": ""lekko_obniżony"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_normie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""paliwo"": ""w_normie""}",0,W NORMIE
P2421724,"Lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie oczekiwanym dla oleju Total Disola MR4015. Temperatura zapłonu na wysokim, bezpiecznym poziomie. Liczba zasadowa na wysokim, bezpiecznym poziomie. Własności dyspergujące w normie, jednak indeks zanieczyszczeń jest podwyższony. Zawartość żelaza oraz ołowiu (oznaczona w badaniu pierwiastków, cząstki <5µm) podwyższona, skokowy wzrost zawartości w porównaniu do poprzednich analiz. Zawartość pozostałych oznaczonych pierwiastków zużyciowych oraz indeks PQ (informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar) w normie. Zawartość stałych zanieczyszczeń (oznaczona metodą wagową) na dopuszczalnym poziomie. Zawartość wody w normie. Widmo w podczerwieni nieczytelne ze względu na wysoką zawartość sadzy. Nie stwierdzono podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym. W badaniu chromatografii gazowej stwierdzono lekko podwyższoną zawartość komponentów ON.



Zalecenia i wnioski:

Zalecana jest wymiana oleju na świeży. Proszę obserwować zmiany w kolejnych analizach po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""żelazo"": ""podniesiony"", ""ołów"": ""podniesiony"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""zanieczyszczenia_stałe"": ""w_dopuszczalnym_zakresie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""olej_napędowy"": ""lekko_podniesiony""}",1,UWAGA
