Lab_Number,sample_description,parser_output,prediction,ground_truth
P2403746,"Próbka jest klarowna, jednak na dnie pojemnika zawiera stałe zanieczyszczenia widoczne nieuzbrojonym okiem. 



Widmo w podczerwieni jest typowe dla oleju napędowego.





Nie stwierdzono niepokojącego zanieczyszczenia mikrobiologicznego.





W badaniu pierwiastków (oznaczenie wykonane z osadu, ze względu na charakter próbki przedstawione wyniki należy traktować jakościowo, nie ilościowo) stwierdzono obecność:

żelaza, cynku, miedzi, ołowiu- prawdopodobne pochodzenie to metalurgia zbiornika paliwowego, cynk może również wskazywać na zanieczyszczenie olejem smarnym

potasu oraz krzemu - prawdopodobnie jest to pochodna zanieczyszczenia wodą lub zanieczyszczenie pyłem z otoczenia.  





W badaniu mikroskopowym (próbka przesączona przez membranę 0,8µm) stwierdzono: drobnokrystaliczny osad o rdzawej barwie, liczne cząstki o metalicznym połysku o zróżnicowanych rozmiarach, cząstki niemetaliczne o zróżnicowanych rozmiarach (prawdopodobnie zanieczyszczenia z zewnątrz). 



Pozostałe oznaczone parametry (wykonane z przesączu) mieszczą się w dopuszczalnych zakresach dla ON dla okresu zimowego.","{""olej_napędowy"": ""w_dopuszczalnym_zakresie""}",2,WSKAZÓWKA
P2403751,"Próbka jest klarowna, jednak na dnie pojemnika zawiera stałe zanieczyszczenia widoczne nieuzbrojonym okiem. 



Widmo w podczerwieni jest typowe dla oleju napędowego.





Nie stwierdzono niepokojącego zanieczyszczenia mikrobiologicznego.





W badaniu pierwiastków (oznaczenie wykonane z osadu, ze względu na charakter próbki przedstawione wyniki należy traktować jakościowo, nie ilościowo) stwierdzono obecność:

żelaza, cynku, miedzi, ołowiu- prawdopodobne pochodzenie to metalurgia zbiornika paliwowego, cynk może również wskazywać na zanieczyszczenie olejem smarnym







W badaniu mikroskopowym (próbka przesączona przez membranę 0,8µm) stwierdzono: drobnokrystaliczny osad o rdzawej barwie, liczne cząstki o metalicznym połysku o zróżnicowanych rozmiarach, cząstki niemetaliczne o zróżnicowanych rozmiarach (prawdopodobnie zanieczyszczenia z zewnątrz). 



Pozostałe oznaczone parametry (wykonane z przesączu) mieszczą się w dopuszczalnych zakresach dla ON dla okresu zimowego.","{""olej_napędowy"": ""w_dopuszczalnym_zakresie""}",2,WSKAZÓWKA
P2404199,"Lepkość w zakresie granicznym klasy SAE 40. Wskaźnik lepkości powyżej wartości oczekiwanej dla zdeklarowanego w druku próbki oleju Total Disola MR, mieści się w zakresie typowym dla powszechnie stosowanych olejów wielosezonowych. Temperatura zapłonu na akceptowalnym poziomie. Liczba zasadowa na wysokim, bezpiecznym poziomie. Własności dyspergujące w normie. Zawartość stałych zanieczyszczeń na akceptowalnym poziomie. Zawartość wody w normie. W porównaniu do poprzednich analiz nie stwierdzono niepokojącego przyrostu zawartości cząstek zużyciowych. Nie stwierdzono zanieczyszczenia oleju płynem chłodniczym.





Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji, jednak zalecana jest obserwacja zmian w kolejnym badaniu po 500mth.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""zanieczyszczenia_stałe"": ""w_akceptowalnym_zakresie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2404421,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Rezerwa alkaliczna uległa wyczerpaniu. Zawartość cząstek metalicznych, w odniesieniu do zadeklarowanego czasu pracy, mieści się w dopuszczalnym zakresie, nie wskazuje na niepokojącą dynamikę procesów zużycia lub korozji smarowanych elementów. Oksydacja, sulfacja oraz nitracja na dopuszczalnym poziomie.

Zalecenia i wnioski:

Ze względu na wyczerpanie rezerwy alkalicznej zalecana jest wymiana oleju na świeży. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie. ","{""lepkość"": ""w_normie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""oksydacja"": ""w_dopuszczalnym_zakresie"", ""nitracja"": ""w_dopuszczalnym_zakresie"", ""sulfacja"": ""w_dopuszczalnym_zakresie""}",2,UWAGA
P2405080,"Widmo IR wskazuje na to, że w użyciu jest inny olej niż deklarowany na druku próbki. Lepkość wskazuje na olej klasy SAE 30, jest niższa w stosunku do deklarowanego oleju klasy SAE 40. Temperatura zapłonu w normie. Poziom metalicznych produktów zużycia określony w badaniu pierwiastków w normie.

Zalecenia i wnioski:

Proszę zweryfikować zalecenia producenta dot. wymaganej lepkości, jeśli jest niezgodna to należy wymienić olej na świeży. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2405618,"Oznaczona lepkość wskazuj na olej klasy SAE 30. Rezerwa alkaliczna w normie. Temperatura zapłonu w normie. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. Indeks PQ, informujący o magnetycznych ferrocząstkach (niezależnie od rozmiaru cząstek) w normie.

Zalecenia i wnioski:

Skontrolować wymagania producenta urządzenia dot. zakresu dopuszczalnej lepkości oleju, w razie potrzeby wymienić olej. Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""rezerwa_alkaliczna"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",0,WSKAZÓWKA
P2405683,"Lepkość poniżej zakresu typowego dla klasy SAE 40, mieści się w zakresie typowym dla klasy SAE 30. Temperatura zapłonu na akceptowalnym poziomie. Zawartość cząstek zużyciowych w normie, nie stwierdzono znaczącego przyrostu zawartości w porównaniu do poprzedniego badania. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym.



Zalecenia i wnioski:

Jeżeli oznaczona lepkość spełnia wymagania producenta silnika olej warunkowo kwalifikuje się do dalszej eksploatacji, wskazana jest obserwacja zmian w kolejnym badaniu nie później niż za 500mth. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2405686,"Lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości lekko poniżej wartości deklarowanej przez producenta oleju. Oznaczony pakiet dodatków odbiega od oczekiwanego dla oleju Superol Falco CD 15W-40 - wskazuje, że w eksploatacji jest z olej innego typu lub doszło do zmieszania z olejem innego typu. Temperatura zapłonu na bezpiecznym poziomie. Liczba zasadowa na bezpiecznym poziomie. Własności dyspergujące w normie. Zawartość stałych zanieczyszczeń w normie. Zawartość cząstek metalicznych na dopuszczalny poziomie, nie wskazuje na niepokojącą dynamikę procesów korozji ani zużycia w obrębie układu olejowego.



Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji jednak zalecana jest obserwacja zmian w kolejnym badaniu po 500mth. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""zanieczyszczenia_stałe"": ""w_normie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie""}",0,WSKAZÓWKA
P2406363,"Lepkość w normie dla klasy SAE 20. Wskaźnik lepkości na oczekiwanym poziomie. Rezerwa alkaliczna (wzajemny stosunek liczby kwasowej do zasadowej) uległa wyczerpaniu jednak parametr i-pH znajduje się na bezpiecznym poziomie. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. Indeks PQ w normie.

Wnioski i zalecenia: 

Obserwować zmiany trendu w następnej analizie. Zalecane jest nieznaczne skrócenie interwału wymiany oleju np. do 13 tys. km.","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_zakresie_bezpiecznym"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym"", ""ph"": ""w_zakresie_bezpiecznym"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,WSKAZÓWKA
P2406571,"Lepkość mieści się w zakresie typowym dla klasy SAE 50. Temperatura zapłonu na akceptowalnym poziomie. Zawartość oznaczonych pierwiastków zużyciowych w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o obecności płynu chłodniczego w dostarczonej próbce. 





Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji, jednak zalecana jest obserwacja zmian w kolejnym badaniu po kolejnych 500mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""metale_zużyciowe"": ""w_normie""}",2,WSKAZÓWKA
P2406638,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Zawartość stałych ciał obcych w normie. Rezerwa alkaliczna jest bliska wyczerpaniu. Parametr i-pH w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie.

Zalecenia i wnioski:

Proszę przygotować się do wymiany oleju na świeży w najbliższym, dogodnym dla Państwa terminie. Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie"", ""ph"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",1,WSKAZÓWKA
P2407092,"Lepkość poniżej normy dla oleju klasy SAE 40. Temperatura zapłonu w normie. Klasa czystości nie uległa znaczącemu pogorszeniu od ostatniej analizy. Zawartość wody w normie. Indeks PQ w normie. Skłonność do pienienia w normie. Rezerwa alkaliczna na bezpiecznym poziomie.

Zalecenia i wnioski:

Proszę zweryfikować czy olej o danej lepkości kwalifikuje się do dalszej eksploatacji, w przeciwnym wypadku wymienić na świeży. W przypadku dalszej eksploatacji, wykonać kolejne badanie zgodnie z przyjętym harmonogramem. ","{""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""pienienie"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym""}",1,WSKAZÓWKA
P2407110,"Zawartość dodatków uszlachetniających odbiega od posiadanych przez nas wartości referencyjnych oleju świeżego SHELL Rimula R4 X 15W-40.  Oznaczona lepkość w normie dla klasy SAE 40. Temperatura zapłonu w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie.

Zalecenia i wnioski:

Zweryfikować informację dot. stosowanego oleju. Parametry eksploatacyjne znajdują się w normalnych zakresach. Przeprowadzić kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2407452,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu na poziomie dopuszczalnym. Liczba zasadowa na poziomie dopuszczalnym, trend stabilny. Własności dyspergujące w normie. Widmo w podczerwieni nieczytelne ze względu na zwiększoną ilość sadzy. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie.

Zalecenia i wnioski:

Proszę przeprowadzić wymianę wkładów filtracyjnych. Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_dopuszczalnym_zakresie"", ""liczba_zasadowa"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2407841,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Temperatura zapłonu na akceptowalnym poziomie. W porównaniu do poprzedniej analizy nie stwierdzono niepokojącego przyrostu zawartości cząstek zużyciowych, mieści się ona w dopuszczalnym zakresie. Na widmie w podczerwieni nie stwierdzono charakterystycznych zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym.



Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji, jednak zalecana jest obserwacja zmian w kolejnym badaniu nie później niż po 500mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2407850,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Liczba zasadowa na bezpiecznym poziomie. W porównaniu do poprzednich analiz nie stwierdzono niepokojącego przyrostu zawartości cząstek zużyciowych, mieści się ona w dopuszczalnym zakresie. Zawartość wody w normie. Widmie w podczerwieni nieczytelne ze względu na wysoką zawartość sadzy. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym.



Zalecenia i wnioski:

Zalecana jest wymiana filtru oleju. Zalecana jest obserwacja zmian w kolejnym badaniu nie później niż po 500mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2407856,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Zawartość stałych ciał obcych w normie. Rezerwa alkaliczna jest bliska wyczerpaniu. Parametr i-pH w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie.

Zalecenia i wnioski:

Proszę przygotować się do wymiany oleju na świeży w najbliższym, dogodnym dla Państwa terminie. Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie"", ""ph"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",1,WSKAZÓWKA
P2407913,"Lepkość w zakresie typowym dla klasy SAE 40. Temperatura zapłonu na wysokim, bezpiecznym poziomie. Liczba zasadowa na wysokim, bezpiecznym poziomie. Zawartość miedzi, ołowiu oraz cyny (oznaczona w badaniu pierwiastków (cząstki <5µm) podwyższona, nie stwierdzono przyrostu parametrów w porównaniu do poprzedniego badania. Zawartość pozostałych oznaczonych pierwiastków zużyciowych w normie. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków wskazujących na zanieczyszczenie oleju płynem chłodniczym.



Zalecenia i wnioski:

Olej warunkowo kwalifikuje się do dalszej eksploatacji. Wskazana jest obserwacja zmian w kolejnym badaniu nie później niż po 500mth.   ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2408512,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Temperatura zapłonu na poziomie akceptowalnym. Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków sugerujących zanieczyszczenie oleju płynem chłodniczym. Czytelność widma w podczerwieni jest pogorszona ze względu na zawartość sadzy, jednak nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym.



Zalecenia i wnioski:

Olej warunkowo kwalifikuje się do dalszej eksploatacji, jednak zalecana jest obserwacja zmian w kolejnym badaniu nie później niż po 500mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""sadza"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2408739,"Lepkość w zakresie typowym dla klasy SAE 40. Oznaczony poziom dodatków odbiega od oczekiwanego dla oleju IBIS RDEO CF-4 SAE 40. Temperatura zapłonu na akceptowalnym poziomie. Zawartość cząstek zużyciowych w normie. Zawartość sodu na akceptowalnym poziomie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym.

Zalecenia i wnioski:

Wyniki badań sugerują, że w eksploatacji jest olej innego typu niż, zdeklarowany w druku próbki, BIS RDEO CF-4 SAE 40 lub mieszanina olejów różnych typów. Zalecana jest obserwacja zmian w kolejnym badaniu nie później niż po 500mth.   ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""metale_zużyciowe"": ""w_normie"", ""sód"": ""w_akceptowalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2408967,"Oznaczona lepkość dla klasy SAE 40 w normie. Temperatura zapłonu w normie. Zawartość miedzi na podobnym poziomie w porównaniu do poprzedniego badania. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie.
Wnioski i zalecenia: 
Proszę obserwować zmiany trendu w następnej analizie. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",2,WSKAZÓWKA
